Id,height,weight
8334,69.36009,138.4303
8335,68.42537,139.2146
8336,65.90734,130.6877
8337,69.31461,126.7857
8338,67.65321,129.5612
8339,71.62721,151.8017
8340,71.8434,136.2137
8341,69.11523,131.8907
8342,66.30774,108.1026
8343,67.70438,133.445
8344,68.73539,153.3002
8345,69.47959,126.1822
8346,69.39142,140.7167
8347,66.26448,116.7611
8348,64.11121,111.5238
8349,69.43668,115.9697
8350,65.096,119.3788
8351,67.39877,108.4221
8352,67.18885,139.5173
8353,66.59117,112.9433
8354,67.6359,140.8418
8355,66.91609,125.6467
8356,71.84403,131.7296
8357,66.37869,100.5167
8358,70.10971,126.9465
8359,69.09927,117.0254
8360,68.45368,113.8913
8361,68.15306,131.1771
8362,69.05692,129.9515
8363,70.02914,142.6562
8364,65.44916,129.4155
8365,69.62402,119.3894
8366,69.33609,133.7583
8367,70.31339,135.4947
8368,66.09433,138.6653
8369,65.40277,128.8785
8370,65.2973,121.3206
8371,68.38352,142.0639
8372,69.48716,122.6178
8373,67.50912,145.7528
8374,67.91043,120.8734
8375,67.52445,125.9386
8376,69.1243,126.6651
8377,66.98272,120.0159
8378,66.96285,130.6093
8379,67.75382,133.1108
8380,68.38498,119.4007
8381,67.70022,118.3203
8382,69.27156,142.0013
8383,66.95677,127.1894
8384,69.21335,128.8556
8385,68.76347,139.6364
8386,68.34367,126.2249
8387,67.30054,126.6744
8388,69.78731,133.3097
8389,67.06229,126.849
8390,68.61381,118.5302
8391,64.94728,106.985
8392,69.24885,133.7892
8393,70.26465,113.4165
8394,68.40776,124.9954
8395,66.26164,125.0622
8396,68.96635,117.2842
8397,65.74474,116.1331
8398,66.31447,106.2018
8399,67.06344,119.1764
8400,69.64423,130.3421
8401,69.93282,138.0167
8402,69.90597,139.7374
8403,67.8368,129.6571
8404,68.54895,127.8072
8405,66.24559,139.3832
8406,66.80858,111.7443
8407,69.3349,131.2696
8408,66.84355,123.2907
8409,63.61518,107.139
8410,67.52838,111.8378
8411,68.71092,109.9617
8412,70.89315,133.1423
8413,68.30596,108.0676
8414,69.18741,122.9827
8415,67.61238,130.8714
8416,68.84393,117.6781
8417,68.93099,117.0109
8418,68.39399,139.9906
8419,68.75589,117.8107
8420,69.09198,126.1547
8421,68.90824,136.5244
8422,69.53675,141.507
8423,68.64606,109.8435
8424,65.61422,107.7261
8425,67.09087,119.0616
8426,65.85728,126.3403
8427,66.58067,146.9392
8428,62.53614,120.647
8429,69.95298,111.8821
8430,68.30827,121.8879
8431,69.10705,125.3759
8432,67.76658,132.3844
8433,70.33392,140.3581
8434,68.50865,142.5118
8435,72.03353,116.3468
8436,70.5984,127.022
8437,64.69471,112.4972
8438,67.9725,136.5104
8439,66.93648,142.2417
8440,69.86354,127.871
8441,70.21225,115.701
8442,62.52373,101.0402
8443,68.13317,137.9186
8444,68.64386,132.2257
8445,66.52275,116.8098
8446,65.22365,112.0242
8447,67.61468,132.6425
8448,68.67284,131.3305
8449,68.50966,138.6605
8450,67.41038,135.7013
8451,67.57101,127.27
8452,69.47681,126.8002
8453,68.65038,130.0623
8454,67.12922,137.0875
8455,73.38719,154.6609
8456,69.83182,132.6278
8457,70.79207,140.8125
8458,71.31381,144.7622
8459,68.21951,109.6113
8460,69.98681,130.8804
8461,69.7046,141.6202
8462,63.77967,111.4911
8463,72.41732,134.7621
8464,70.22757,145.7376
8465,67.68486,127.0075
8466,69.303,116.7611
8467,67.80339,121.6264
8468,67.73549,122.7611
8469,68.5655,123.6268
8470,73.09657,134.9595
8471,70.50328,143.8129
8472,71.109,132.442
8473,68.44756,127.5778
8474,70.51274,147.9493
8475,68.86833,132.5776
8476,70.73471,138.6245
8477,65.42771,117.499
8478,66.94962,137.487
8479,65.79737,111.0351
8480,65.20991,125.9694
8481,71.41989,131.9403
8482,66.47468,119.4661
8483,68.58959,136.604
8484,68.67772,128.2031
8485,67.70641,137.8451
8486,70.74868,112.1237
8487,71.29286,141.0486
8488,66.70205,120.3019
8489,66.5913,126.8375
8490,67.92319,137.9222
8491,71.11033,145.6761
8492,66.53305,135.1808
8493,66.96798,126.725
8494,71.95975,134.0699
8495,68.26686,131.6032
8496,71.22346,134.1668
8497,68.55359,131.1947
8498,69.16784,132.2421
8499,69.42594,132.518
8500,68.21966,127.736
8501,68.47918,115.6665
8502,68.00189,145.8886
8503,67.97148,111.5771
8504,68.41909,139.949
8505,68.72417,119.4445
8506,67.94018,117.5218
8507,68.77343,121.1138
8508,67.28415,117.8188
8509,70.63793,130.712
8510,67.65672,124.4906
8511,65.75194,116.2159
8512,65.43751,123.7503
8513,67.63262,108.6316
8514,65.07865,125.8387
8515,66.65796,117.8331
8516,67.75353,110.3398
8517,68.02798,134.4956
8518,65.82561,137.7805
8519,67.84408,110.1037
8520,63.5547,103.4864
8521,68.44123,135.9688
8522,68.29642,132.8802
8523,64.64689,116.0481
8524,67.20864,129.7244
8525,68.5689,105.9279
8526,65.46283,128.9968
8527,67.56773,116.2672
8528,70.23848,138.5036
8529,68.60312,123.1076
8530,66.20366,129.6357
8531,67.70033,128.3208
8532,70.51481,144.7904
8533,70.57913,130.738
8534,67.77372,120.8679
8535,67.76318,136.177
8536,66.17894,124.9103
8537,67.00182,134.3311
8538,66.32469,105.8594
8539,67.2132,125.8352
8540,70.87198,140.1922
8541,67.30768,124.8544
8542,70.0217,132.9266
8543,71.1372,144.0187
8544,66.8815,118.7213
8545,71.42475,116.8105
8546,66.53431,120.2043
8547,66.84818,114.446
8548,66.00638,120.3
8549,68.32077,124.3155
8550,67.94852,118.2123
8551,67.60382,119.7671
8552,66.3369,148.2612
8553,66.18815,121.8368
8554,71.4192,145.7932
8555,65.99327,126.8598
8556,67.3593,117.1267
8557,64.90177,111.0552
8558,68.91832,125.8024
8559,68.00682,128.9038
8560,65.58554,119.738
8561,69.43648,141.1934
8562,68.88975,136.915
8563,66.72193,124.4206
8564,68.1636,127.5867
8565,65.95214,130.4147
8566,71.78468,148.0053
8567,70.60144,137.5583
8568,67.0773,131.3885
8569,73.02554,153.6723
8570,66.37032,123.1376
8571,68.60163,128.6512
8572,65.13709,103.7386
8573,65.90163,130.2564
8574,66.31157,128.2458
8575,70.94415,137.818
8576,68.05531,108.54
8577,64.11176,128.3093
8578,68.38678,121.5078
8579,65.36431,125.507
8580,65.08819,129.1596
8581,66.8343,105.8407
8582,65.6087,120.4908
8583,67.24595,135.5243
8584,70.34761,121.937
8585,66.50822,126.5994
8586,68.77574,130.3178
8587,69.19398,124.8873
8588,69.06258,120.0654
8589,68.02501,129.2719
8590,66.17354,125.5482
8591,65.02396,117.4626
8592,68.51623,132.4995
8593,64.86031,100.9173
8594,66.76314,120.3041
8595,64.79043,115.6001
8596,66.1654,116.7474
8597,65.50331,116.8988
8598,66.7039,120.6447
8599,71.58993,135.744
8600,65.26043,101.1571
8601,70.91483,147.3623
8602,68.82243,124.1371
8603,68.82083,135.0981
8604,70.71013,107.6082
8605,68.85358,112.7226
8606,66.72626,108.1246
8607,68.01036,132.4546
8608,67.58699,127.7214
8609,65.16296,131.9835
8610,68.1155,136.263
8611,67.36621,116.9097
8612,67.47898,116.8066
8613,70.33507,153.9626
8614,66.23051,99.104
8615,69.55143,119.9292
8616,69.53247,115.2221
8617,69.41193,124.4338
8618,69.63254,139.143
8619,67.83599,145.5619
8620,69.29545,132.6378
8621,65.96746,127.1559
8622,69.81301,133.0872
8623,66.19609,112.1678
8624,67.69242,135.8347
8625,65.88747,112.3178
8626,68.39678,132.4804
8627,70.77213,140.6956
8628,65.69314,138.5876
8629,67.40982,113.6502
8630,64.0135,126.9209
8631,69.15548,137.3675
8632,69.09806,138.3934
8633,67.47262,117.2175
8634,64.80177,114.0726
8635,63.39372,112.3913
8636,70.94749,144.8983
8637,70.92538,133.8388
8638,67.39673,124.6423
8639,67.59811,134.4056
8640,69.37941,117.3375
8641,68.66554,114.5278
8642,66.67312,141.5919
8643,64.65154,124.8094
8644,68.78265,126.7758
8645,69.13031,122.8845
8646,68.22569,135.757
8647,67.50856,117.374
8648,64.41245,130.2909
8649,67.44207,131.3793
8650,70.78459,145.5794
8651,70.02419,132.5
8652,71.10495,145.9328
8653,70.31933,132.2946
8654,68.33511,144.3527
8655,69.98636,136.7085
8656,69.81584,139.2252
8657,71.00524,135.5327
8658,66.66734,129.0009
8659,67.83512,131.2806
8660,67.09963,113.8329
8661,67.83126,121.3917
8662,69.35342,136.4262
8663,64.95583,130.0036
8664,63.65356,102.6027
8665,69.47601,143.0517
8666,68.82323,129.1214
8667,67.8148,123.4598
8668,70.82184,159.3021
8669,64.82189,116.4536
8670,68.8806,123.1216
8671,66.32536,128.4373
8672,66.59374,133.7803
8673,66.49285,129.3542
8674,68.7307,116.3236
8675,71.56432,139.6887
8676,70.17398,138.519
8677,71.63081,135.4107
8678,67.59748,106.3744
8679,66.73685,119.4936
8680,66.48457,113.2493
8681,67.74427,124.1332
8682,66.33962,121.5926
8683,68.40535,127.717
8684,70.33914,120.5965
8685,71.08882,137.2922
8686,68.43131,133.9318
8687,68.46595,138.7703
8688,66.10542,133.4835
8689,69.90665,159.966
8690,66.03597,116.2143
8691,69.11226,137.8176
8692,70.07962,138.1994
8693,70.36756,134.6182
8694,69.10487,126.5316
8695,65.55142,129.8399
8696,69.20229,117.4489
8697,66.54503,121.1097
8698,71.20181,135.5595
8699,65.67844,101.6524
8700,65.99061,100.1656
8701,67.21426,105.3348
8702,67.02658,119.5814
8703,68.30462,142.3127
8704,68.47589,137.8969
8705,67.16728,126.6304
8706,70.9964,136.1914
8707,69.9709,145.0628
8708,69.73638,127.9477
8709,69.31263,143.318
8710,67.78254,107.1698
8711,68.23149,119.6607
8712,68.70088,125.097
8713,69.1176,120.5052
8714,69.6239,129.9452
8715,70.97253,134.2293
8716,68.76714,110.0752
8717,68.55545,125.4016
8718,65.28989,102.8829
8719,65.79126,110.9996
8720,66.28774,136.3548
8721,72.14473,138.8158
8722,68.21258,108.6233
8723,71.95199,148.9864
8724,67.25106,117.7898
8725,66.33294,120.6984
8726,70.06192,124.4469
8727,67.6372,113.524
8728,67.40238,137.9187
8729,67.99186,114.8133
8730,66.49473,122.836
8731,64.15129,117.3512
8732,67.81752,114.8164
8733,68.73293,124.2368
8734,69.18731,133.4524
8735,66.54816,124.8416
8736,69.44194,130.7305
8737,65.52597,122.9936
8738,67.46764,142.8422
8739,65.63449,110.4167
8740,66.93271,123.9512
8741,69.12359,127.9635
8742,67.96857,118.8369
8743,65.58498,112.9359
8744,68.90363,131.0382
8745,71.33493,129.5699
8746,64.82535,117.6261
8747,69.85664,127.7646
8748,70.94061,142.0348
8749,68.98848,140.2166
8750,69.11946,138.2824
8751,68.00487,92.95851
8752,67.56524,127.621
8753,67.28088,105.8265
8754,66.3268,124.4084
8755,68.52069,139.9603
8756,67.90664,123.3323
8757,67.11974,136.1107
8758,65.30154,132.5025
8759,71.58499,167.8045
8760,67.77473,133.3277
8761,66.11285,129.8084
8762,64.31386,119.0699
8763,68.51802,120.1546
8764,69.85715,133.0797
8765,67.1916,123.127
8766,69.61276,127.6431
8767,66.38595,119.4673
8768,69.90011,133.7566
8769,69.49131,126.0984
8770,70.21523,127.0247
8771,69.87913,127.7891
8772,65.4258,116.0243
8773,64.99491,123.3346
8774,66.28166,132.7775
8775,68.59122,132.3095
8776,70.86937,145.8197
8777,70.71061,142.0151
8778,68.20742,126.5535
8779,65.46284,101.8952
8780,70.65875,141.7325
8781,64.12514,134.7727
8782,69.15107,122.1065
8783,64.79882,122.5688
8784,70.05188,136.1694
8785,67.01862,115.6411
8786,68.75961,148.9128
8787,64.19111,131.5028
8788,66.75597,128.8385
8789,70.30878,140.619
8790,66.6771,106.3209
8791,65.77765,123.8685
8792,68.2317,124.296
8793,67.16599,139.2742
8794,65.18871,115.9
8795,68.30668,135.853
8796,70.44345,129.744
8797,64.30338,105.6364
8798,70.19163,111.1449
8799,73.06241,141.5054
8800,69.04313,109.6263
8801,69.07402,130.6905
8802,67.11898,129.8077
8803,66.39633,127.2025
8804,66.61921,121.9217
8805,70.17314,140.8988
8806,66.46388,114.4406
8807,65.81569,131.1604
8808,68.52656,117.759
8809,69.6573,140.3259
8810,67.79709,137.4299
8811,70.74761,129.527
8812,68.36647,147.1068
8813,65.72572,104.7868
8814,67.52318,120.368
8815,67.67848,121.8698
8816,67.85001,116.5084
8817,66.09501,128.1073
8818,68.00385,128.0916
8819,66.61374,123.9797
8820,69.59156,131.6555
8821,67.29176,131.9414
8822,68.04018,123.4858
8823,68.83979,113.5812
8824,65.19918,114.0807
8825,67.41511,124.3421
8826,69.31119,135.1037
8827,69.34644,125.3572
8828,68.13409,134.5848
8829,68.07727,143.489
8830,64.77157,110.1024
8831,64.47574,113.9935
8832,69.75903,155.8943
8833,64.86973,126.3919
8834,67.1694,120.7452
8835,67.68157,119.2703
8836,66.85445,123.4989
8837,68.90008,143.8243
8838,66.80862,125.5152
8839,67.1369,127.2428
8840,67.22625,132.7827
8841,65.54701,114.619
8842,69.68966,125.4997
8843,71.27061,124.2243
8844,68.97051,147.5332
8845,67.10458,132.1679
8846,70.16973,121.9957
8847,69.09773,132.1603
8848,67.65549,121.5145
8849,70.1055,153.0944
8850,68.17238,123.3582
8851,68.78688,151.5744
8852,72.97347,148.319
8853,69.23439,151.4362
8854,67.05486,125.9922
8855,69.06175,140.8451
8856,69.50397,139.8523
8857,67.68815,133.5415
8858,66.73719,134.6728
8859,67.69405,121.728
8860,67.24574,135.0178
8861,67.30735,132.4663
8862,69.13584,129.2356
8863,67.3595,128.4038
8864,68.95289,137.2302
8865,67.49976,125.0247
8866,69.13191,135.9547
8867,69.50292,131.3393
8868,69.55674,135.7695
8869,64.97782,110.4212
8870,69.09045,123.456
8871,67.82189,139.6111
8872,70.09705,139.6371
8873,68.07707,121.5943
8874,69.74181,124.4227
8875,70.60461,136.0619
8876,68.87878,119.3971
8877,69.72195,118.0798
8878,67.81671,129.7571
8879,67.87452,130.8625
8880,66.29704,122.9437
8881,65.65523,137.5148
8882,68.13199,121.5932
8883,64.35914,112.2244
8884,70.70905,134.3203
8885,68.70371,114.2219
8886,64.99021,107.8868
8887,72.68545,124.1497
8888,69.06112,122.2679
8889,67.11653,138.9936
8890,68.88114,127.9823
8891,65.37706,127.1152
8892,66.39075,120.1294
8893,64.66349,118.2509
8894,69.13628,150.4434
8895,69.47751,135.3065
8896,69.78338,124.3807
8897,68.02075,131.2079
8898,66.59571,125.3051
8899,68.48567,132.5849
8900,68.18075,135.0446
8901,68.80217,128.7584
8902,66.49181,104.5214
8903,66.74817,120.5369
8904,65.16747,103.7879
8905,68.58104,133.0067
8906,67.18323,137.3825
8907,67.96518,129.2041
8908,69.16173,120.9844
8909,63.99289,118.1347
8910,67.82449,130.1764
8911,67.83819,112.8704
8912,70.8323,114.6896
8913,67.91302,120.1835
8914,67.20094,147.7364
8915,69.43053,123.8453
8916,67.47561,133.393
8917,67.53201,126.1899
8918,64.89375,125.5845
8919,69.47642,135.5616
8920,68.23896,125.7072
8921,68.00244,139.8746
8922,69.46091,129.9518
8923,68.63439,123.4122
8924,66.15991,131.0075
8925,66.61174,123.9036
8926,67.74053,114.4872
8927,70.02744,132.5108
8928,66.71974,109.9473
8929,67.38016,120.8477
8930,70.35139,148.13
8931,65.77131,112.8459
8932,68.06429,115.6124
8933,70.97938,126.1772
8934,64.16886,110.911
8935,69.01274,116.1521
8936,67.69863,108.9521
8937,69.36532,124.6139
8938,70.00347,141.6283
8939,67.04657,127.9961
8940,69.22019,113.4516
8941,68.3332,121.3881
8942,65.68959,108.1989
8943,67.54765,130.4505
8944,70.84812,150.4496
8945,71.97165,146.9815
8946,64.02516,111.5819
8947,70.448,122.5178
8948,66.48373,109.9676
8949,65.92983,122.5229
8950,66.51322,114.55
8951,67.44662,110.9564
8952,69.91863,131.6099
8953,68.27637,148.0963
8954,68.53298,131.8284
8955,71.14495,131.3502
8956,68.27442,125.7874
8957,65.34105,129.5167
8958,67.31072,128.5575
8959,67.62333,114.143
8960,68.39262,110.6509
8961,68.94396,135.2913
8962,63.68444,117.4249
8963,71.73307,125.3396
8964,70.4841,159.2503
8965,71.35258,142.3712
8966,66.59934,144.2746
8967,64.52831,119.7817
8968,69.25316,158.7833
8969,69.36633,142.61
8970,67.7792,125.5647
8971,69.89731,148.2053
8972,66.75144,106.5216
8973,66.55502,109.5773
8974,69.13214,121.0271
8975,64.53068,114.9703
8976,70.09349,131.7383
8977,68.88772,131.1342
8978,73.85521,136.0667
8979,66.60912,101.7777
8980,68.63376,119.0942
8981,67.34338,131.4508
8982,65.84808,131.2502
8983,69.8279,137.2435
8984,65.58939,109.7956
8985,68.08525,137.6375
8986,66.4546,122.3176
8987,68.59028,124.4653
8988,65.57954,121.4738
8989,67.8023,127.3532
8990,71.04477,140.3705
8991,65.10865,126.4611
8992,66.52245,141.3431
8993,70.95488,139.7854
8994,66.85857,137.179
8995,69.95846,133.5556
8996,65.00848,112.3542
8997,70.57709,131.9995
8998,68.13757,127.5429
8999,68.24326,128.8593
9000,65.67938,131.3553
9001,66.64194,122.2388
9002,67.81576,132.5872
9003,68.09321,127.1611
9004,68.47727,125.3201
9005,67.25979,131.1541
9006,68.30547,127.9004
9007,69.92009,138.286
9008,68.68207,121.2207
9009,66.35456,122.6138
9010,68.37308,124.2885
9011,69.60302,114.8928
9012,67.75058,135.2187
9013,69.28239,127.8304
9014,69.50261,143.5405
9015,68.1756,126.6541
9016,66.06887,119.7681
9017,69.68826,125.88
9018,66.81948,125.9408
9019,68.34706,130.6799
9020,65.60851,122.0313
9021,70.94314,133.0277
9022,64.35738,104.8098
9023,73.95409,145.2695
9024,66.90392,124.3436
9025,64.02049,108.3825
9026,68.60604,125.6796
9027,68.07287,138.6844
9028,67.19257,129.0612
9029,67.57075,138.0985
9030,67.86067,115.128
9031,69.55427,112.586
9032,69.3929,138.8501
9033,68.77395,120.2698
9034,67.73462,114.4462
9035,66.37194,110.396
9036,69.17367,126.6247
9037,67.45099,127.3075
9038,68.35952,131.7405
9039,68.84083,145.956
9040,68.22197,129.9893
9041,69.63918,137.3555
9042,66.07211,129.6342
9043,67.9143,112.9531
9044,68.51531,149.8957
9045,65.43456,132.9256
9046,70.35346,118.347
9047,65.71193,136.4266
9048,67.60055,115.2546
9049,67.29912,133.4119
9050,71.06865,136.2899
9051,66.25032,131.0484
9052,68.81325,129.6697
9053,65.73369,113.3707
9054,68.3347,118.5872
9055,67.93149,119.2796
9056,65.2038,116.4099
9057,67.04893,126.7798
9058,69.96429,118.1581
9059,69.26219,124.0692
9060,70.87732,142.4991
9061,67.54398,115.7562
9062,71.05584,134.7575
9063,70.84235,142.4235
9064,63.1255,83.08527
9065,68.87072,139.0535
9066,68.34543,131.9721
9067,67.44011,138.8552
9068,69.02608,114.1902
9069,67.97668,132.1352
9070,68.43035,124.8597
9071,66.66155,127.8097
9072,67.5076,131.3532
9073,67.84033,100.3696
9074,66.21908,99.78213
9075,67.65345,131.7026
9076,67.93528,125.7438
9077,68.33879,120.0566
9078,68.91376,140.9367
9079,68.69451,136.9217
9080,67.26357,155.4769
9081,65.39579,114.7891
9082,69.52176,138.7414
9083,69.08219,127.8134
9084,68.58372,127.8693
9085,70.54816,132.6043
9086,69.08556,124.4855
9087,68.52817,119.1168
9088,70.50652,143.0547
9089,67.64341,130.851
9090,70.21782,140.9199
9091,68.88718,127.3501
9092,67.7385,123.8408
9093,72.71856,134.3143
9094,67.76966,129.4122
9095,67.54097,133.869
9096,66.77559,127.3659
9097,66.34597,117.4876
9098,68.70199,135.324
9099,66.96018,134.7602
9100,67.24122,124.0545
9101,70.90373,145.6269
9102,63.01244,101.7311
9103,72.31104,152.7759
9104,69.66158,145.5894
9105,68.45752,138.1129
9106,66.64317,86.982
9107,66.09049,121.7826
9108,67.28414,99.15936
9109,65.3979,120.5746
9110,71.20265,155.3163
9111,68.62482,147.0216
9112,68.78744,140.3871
9113,66.18504,122.2857
9114,63.92219,106.1497
9115,73.10762,151.6868
9116,69.41921,137.9209
9117,68.81879,126.6826
9118,71.57686,130.2389
9119,67.8206,125.5015
9120,66.76519,118.5142
9121,64.95846,124.1922
9122,69.64614,139.2707
9123,63.66383,100.9581
9124,69.67148,143.2815
9125,67.30483,116.7343
9126,67.96206,125.8946
9127,68.6781,113.8461
9128,67.50819,133.6747
9129,67.21338,129.1064
9130,69.21023,135.7681
9131,69.10479,142.1923
9132,66.62504,126.9058
9133,67.61551,101.6088
9134,71.75568,121.5435
9135,69.14854,125.904
9136,67.35193,135.7481
9137,67.89698,105.7861
9138,69.66234,118.628
9139,70.89693,140.8109
9140,66.29932,109.1158
9141,70.46955,127.5134
9142,69.13383,135.5109
9143,70.25478,132.2171
9144,69.18211,138.7521
9145,67.42904,125.3863
9146,67.41731,128.0697
9147,67.74778,117.103
9148,68.33558,127.2486
9149,69.39765,118.5079
9150,68.84427,144.7351
9151,70.6516,148.6669
9152,68.3482,119.2853
9153,68.24046,116.8464
9154,67.55313,122.4926
9155,66.79527,121.806
9156,66.6047,119.5932
9157,70.07435,133.3257
9158,66.67181,114.3215
9159,69.61315,133.5897
9160,68.81411,140.5039
9161,69.66479,144.4128
9162,67.56025,110.1402
9163,68.09093,112.3863
9164,66.59378,136.2738
9165,66.13126,121.0599
9166,68.6929,132.2393
9167,68.32253,140.2104
9168,69.44019,146.7688
9169,69.17434,117.2939
9170,65.79335,119.5829
9171,65.21051,109.8084
9172,69.18027,130.5783
9173,64.64407,122.6856
9174,71.50072,133.5473
9175,68.08706,121.7255
9176,67.88036,106.1251
9177,69.95678,144.1954
9178,74.04804,149.6303
9179,68.26581,125.0861
9180,66.6039,122.711
9181,69.13413,119.4067
9182,63.82304,120.9811
9183,68.15961,126.2497
9184,67.94262,113.7238
9185,70.12939,127.1045
9186,68.29736,114.556
9187,67.11741,111.0611
9188,70.79073,125.8297
9189,69.45052,105.7793
9190,67.97814,134.905
9191,63.74803,103.3567
9192,67.02215,131.1607
9193,71.08797,138.9202
9194,68.48179,131.7267
9195,67.6734,123.4882
9196,67.93416,125.6174
9197,64.66037,110.1455
9198,68.07213,124.4069
9199,68.09431,141.8006
9200,69.76571,147.9617
9201,71.80087,129.831
9202,69.41123,132.3657
9203,69.1875,100.505
9204,69.59938,131.8266
9205,67.72701,110.8524
9206,68.25267,128.2127
9207,67.04756,129.4247
9208,64.49314,136.2782
9209,66.56312,119.046
9210,64.50765,117.6468
9211,69.17938,135.8499
9212,65.52274,134.4733
9213,68.55696,127.6106
9214,66.13501,107.8115
9215,66.02727,121.3984
9216,68.07379,98.47485
9217,69.08548,133.6811
9218,69.63015,132.5572
9219,67.76623,123.344
9220,68.44619,138.1636
9221,66.32945,110.6483
9222,68.42927,127.9474
9223,68.83848,108.7075
9224,67.06622,112.0892
9225,68.65529,131.0603
9226,65.39974,132.9714
9227,66.05281,116.5253
9228,65.16717,121.5264
9229,69.58794,131.1589
9230,67.78948,131.155
9231,70.03691,122.5324
9232,67.54027,126.6496
9233,67.89065,122.1496
9234,67.42929,118.2165
9235,69.16499,130.7432
9236,69.45026,117.4511
9237,68.95339,134.2469
9238,68.12826,129.3106
9239,71.06352,147.8189
9240,68.4697,126.7364
9241,68.67553,120.7367
9242,70.13475,128.6143
9243,64.0197,127.9519
9244,68.78403,111.5448
9245,68.78042,118.6681
9246,67.41876,114.7234
9247,68.70744,128.7122
9248,65.49782,133.31
9249,64.69559,116.7241
9250,66.46618,126.7497
9251,67.95844,137.1145
9252,67.87607,130.0423
9253,65.48471,129.224
9254,64.5909,112.7698
9255,65.72838,126.3271
9256,69.31893,139.7068
9257,67.74465,132.5059
9258,68.50863,118.6061
9259,70.80619,130.7321
9260,69.30013,124.8396
9261,65.42417,133.412
9262,66.8696,128.1357
9263,68.89339,128.0101
9264,68.37273,130.6338
9265,68.06644,125.4116
9266,67.50973,131.7685
9267,68.42894,122.0538
9268,65.94202,126.6764
9269,66.7947,106.7529
9270,69.8877,124.6225
9271,65.18388,117.985
9272,66.8765,114.5692
9273,65.90505,139.2275
9274,71.317,144.7312
9275,66.09881,117.9989
9276,70.817,125.1695
9277,69.55694,136.8874
9278,67.71809,123.3103
9279,68.93456,134.6034
9280,66.75222,128.8606
9281,68.0356,140.9392
9282,65.51245,124.223
9283,63.30114,102.7788
9284,68.82616,133.9048
9285,65.26185,121.3037
9286,65.9316,114.9535
9287,68.54091,124.8483
9288,68.80522,126.4774
9289,64.72897,113.9349
9290,66.49822,113.8888
9291,70.51308,137.2445
9292,66.87642,111.7273
9293,68.17586,116.5777
9294,67.5512,121.2891
9295,65.98485,136.0888
9296,69.18894,142.5893
9297,69.53448,128.3192
9298,69.89742,126.3862
9299,65.77649,124.5583
9300,70.30748,129.3855
9301,66.50645,117.1767
9302,65.94423,130.5612
9303,69.80506,139.8376
9304,69.12446,131.07
9305,66.80894,122.0407
9306,67.3539,133.1416
9307,69.69178,137.9446
9308,67.7469,140.5105
9309,70.87923,144.9908
9310,68.07183,127.9641
9311,67.21841,133.7691
9312,68.73059,133.2077
9313,71.4599,141.1522
9314,66.67924,123.53
9315,67.97208,111.8923
9316,65.99372,127.2212
9317,73.18256,132.9995
9318,69.09149,122.8571
9319,65.82069,125.261
9320,73.6454,131.3343
9321,68.52809,140.6879
9322,66.02741,108.1906
9323,65.34144,118.4045
9324,69.35969,151.1659
9325,68.82262,116.2803
9326,66.17396,103.0751
9327,72.74676,135.7458
9328,65.63288,113.8987
9329,66.46411,129.734
9330,66.63069,144.0267
9331,67.61939,135.8584
9332,68.7303,132.5218
9333,69.50442,119.8007
9334,67.39722,129.1587
9335,68.64444,118.1935
9336,66.81163,101.159
9337,71.15168,131.1853
9338,70.41527,129.4677
9339,68.19199,127.1902
9340,69.29497,140.665
9341,69.90802,140.878
9342,65.69791,117.3124
9343,68.75247,126.3602
9344,67.47329,132.4444
9345,66.15237,117.159
9346,67.90413,123.895
9347,65.51557,125.163
9348,65.54885,120.8402
9349,72.78908,137.0203
9350,66.98255,129.8261
9351,69.20785,126.1943
9352,68.07832,122.8732
9353,66.22806,118.1414
9354,70.5536,139.4887
9355,67.87817,132.0587
9356,67.83306,122.5637
9357,66.62863,130.4575
9358,67.05728,122.9843
9359,66.63003,133.8063
9360,68.35648,120.7636
9361,68.30094,134.7177
9362,70.06779,139.4128
9363,66.79775,127.9067
9364,67.9457,118.4858
9365,67.66432,114.333
9366,69.43684,137.6724
9367,67.16654,111.1425
9368,70.96089,124.3513
9369,67.94608,128.8156
9370,67.8467,119.3108
9371,68.88371,130.2664
9372,67.00435,119.8816
9373,67.31394,114.5343
9374,72.29726,130.9845
9375,65.19706,95.36862
9376,67.18894,119.2439
9377,68.10385,122.944
9378,69.79282,107.1216
9379,68.39398,130.7981
9380,68.41482,134.6557
9381,68.87266,134.2836
9382,67.63371,127.8296
9383,68.36911,144.1253
9384,66.03639,117.0908
9385,65.44403,109.9232
9386,66.18998,115.9555
9387,64.94194,119.9868
9388,67.89474,109.0678
9389,66.99532,118.4896
9390,68.47403,129.3925
9391,67.20711,109.9494
9392,67.44148,118.7423
9393,69.09682,131.5021
9394,67.95275,120.5799
9395,65.94546,116.2096
9396,68.4405,129.3152
9397,66.29943,123.5503
9398,69.37684,131.7743
9399,67.55136,133.2016
9400,70.19978,129.7827
9401,70.44934,130.0917
9402,64.77081,112.5529
9403,68.02571,120.8518
9404,68.69094,140.3001
9405,67.44197,123.631
9406,67.70647,118.9472
9407,68.05574,125.929
9408,70.8681,147.1265
9409,66.0373,107.355
9410,69.13698,140.5356
9411,71.11461,153.6546
9412,69.26121,129.5221
9413,68.34943,142.6295
9414,70.21936,137.3578
9415,63.83536,119.8695
9416,67.6519,126.4083
9417,67.78781,144.2971
9418,67.45834,111.0184
